0.3 1 -0.125863 -0.339024 -0.94902 -1.10467 -27.1345 -11.6854
0.3 2 -0.131639 -0.193573 0.558905 -0.568118 -28.6704 -9.66132
0.3 3 0.00713268 -0.249483 0.980771 1.09075 -32.1215 -11.2791
0.3 4 0.0653197 -0.390588 -0.238261 -0.849957 -36.3729 -12.3155
0.3 5 -0.336904 0.0303643 0.0539942 1.21042 -38.0846 -10.9989
0.3 6 -0.264381 -0.136523 0.258113 1.43081 -29.3266 -10.4742
0.3 7 -0.039712 -0.0753083 1.87636 0.11735 -28.3222 -9.13535
0.3 8 0.0898422 -0.123913 0.38028 -0.580161 -36.1443 -11.2205
0.3 9 0.194136 -0.314591 -1.16351 -1.75325 -34.5522 -11.9835
0.3 10 -0.394924 0.162434 -0.911352 0.0615014 -34.6694 -12.134
0.3 11 -0.168346 0.0378037 1.50687 -0.230779 -44.6223 -10.0436
0.3 12 -0.0206801 0.0768089 1.71781 0.59057 -37.3374 -9.20616
0.3 13 0.125788 0.021362 0.0303529 -0.0501794 -41.2502 -9.49607
0.3 14 0.244471 -0.178201 0.0796785 -1.27158 -33.0033 -10.4772
0.3 15 -0.263003 0.223232 -0.117895 0.449031 -34.0088 -11.2818
0.3 16 -0.110989 0.190394 -0.0388331 -1.22018 -36.1515 -8.89297
0.3 17 0.121907 0.197574 1.19635 -1.28501 -33.2808 -10.2177
0.3 18 0.257029 0.118072 -1.50951 0.38807 -29.6209 -10.5976
0.3 19 0.399915 0.115119 -0.138511 -0.0843131 -38.2746 -12.1156
0.3 20 -0.138614 0.380084 -0.658598 -0.14298 -43.2096 -12.6298
0.3 21 -0.0119304 0.303869 1.40677 0.702071 -30.0036 -11.7378
0.3 22 0.145039 0.351986 0.838761 0.150396 -47.483 -10.787
0.3 23 0.336766 0.245786 0.434083 -0.279086 -47.4068 -12.4601
0.3 24 0.302587 -0.0349071 0.0939682 0.542644 -40.141 -11.7816
0.4 0 -0.257468 -0.244222 1.05389 0.329005 -40.7143 -16.2797
0.4 1 -0.148494 -0.334612 0.147057 0.468051 -40.7745 -16.2061
0.4 2 -0.132786 -0.169936 0.0659063 0.66035 -46.9589 -13.0992
0.4 3 0.0305752 -0.240582 0.554938 -1.19855 -6.13956 -14.4407
0.4 4 -0.0123102 -0.380796 -0.799193 -1.71417 -21.7109 -16.6253
0.4 5 -0.246666 0.0827693 -0.24181 0.585988 -34.5259 -14.4164
0.4 6 -0.251542 -0.0679032 0.668576 0.188539 -54.0751 -14.2843
0.4 7 0.00749086 -0.0933973 1.13036 1.81388 -25.7256 -11.9948
0.4 8 0.138365 -0.150741 0.312827 -0.734681 -32.6772 -14.1424
0.4 9 0.156967 -0.332942 -0.548313 0.955115 -52.1023 -16.3715
0.4 10 -0.384077 0.155657 0.648703 -0.933524 -42.5194 -16.2886
0.4 11 -0.115797 0.0248747 -0.920278 0.0412069 -22.2815 -13.46
0.4 12 0.0151089 0.0795531 0.682463 0.682055 -35.0923 -12.2517
0.4 13 0.149878 -0.010108 0.153554 -0.634951 -22.8085 -12.3502
0.4 14 0.288229 -0.241056 -1.19098 -0.595428 -41.5959 -14.72
0.4 15 -0.240855 0.255566 -1.60175 0.752983 -36.0248 -14.7346
0.4 16 -0.0996 0.163441 0.415293 -1.71893 -19.0451 -12.9124
0.4 17 0.0366248 0.239371 -0.370538 0.259314 -26.4573 -13.7792
0.4 18 0.146215 0.136986 -1.52579 -2.31141 -27.3002 -13.654
0.4 19 0.27634 0.0854616 -1.15939 -0.823232 -39.6294 -16.6424
0.4 20 -0.115409 0.351339 1.94304 0.548849 -30.1503 -16.5508
0.4 21 0.0201153 0.38832 -0.927939 -0.298438 -37.2355 -15.3761
0.4 22 0.161484 0.320272 0.725574 1.53825 -26.6825 -14.3927
0.4 23 0.350135 0.244511 -0.216973 -1.18703 -44.6188 -16.7678
0.4 24 0.315368 -0.0722465 1.0282 2.40515 -48.0796 -15.3274
0.5 0 -0.270049 -0.138269 0.0699474 1.81802 -37.6789 -20.0572
0.5 1 -0.187096 -0.342647 -0.712226 -1.47086 -46.2572 -20.4817
0.5 2 -0.128695 -0.155107 0.27789 -0.285124 -36.5273 -16.4739
0.5 3 -0.000383483 -0.254004 -0.603935 -1.45672 -33.671 -18.0015
0.5 4 -0.0327152 -0.42037 -0.703847 1.823 -38.092 -20.4127
0.5 5 -0.242639 0.0129289 -2.02098 0.0628816 -40.7724 -17.5027
0.5 6 -0.400584 -0.0750995 -1.15803 -0.578053 -46.0028 -18.441
0.5 7 0.0114932 -0.101914 1.04719 -0.569743 -3.74228 -15.2438
0.5 8 0.140003 -0.161051 1.45382 0.0823231 -26.4031 -17.2244
0.5 9 0.13672 -0.313702 0.125289 0.189138 -37.6601 -19.9816
0.5 10 -0.369358 0.110869 1.10599 -0.104012 -38.2428 -20.4679
0.5 11 -0.10026 -0.0129634 -1.33858 0.693962 -7.19366 -15.2476
0.5 12 0.0275295 0.0825671 -0.0412152 1.32482 -27.8614 -14.7757
0.5 13 0.165147 0.00915475 -1.0161 1.78926 -18.9991 -15.0513
0.5 14 0.26521 -0.243173 -0.390388 -0.425062 -43.9583 -18.6541
0.5 15 -0.248863 0.214508 -0.331194 0.990748 -39.8914 -18.6026
0.5 16 -0.101985 0.138612 -0.908413 -0.789835 -27.1228 -15.438
0.5 17 0.0146598 0.225023 -0.991364 -0.422684 -23.422 -16.871
0.5 18 0.189475 0.172567 1.24894 -0.261633 -42.992 -16.4491
0.5 19 0.311399 0.0599472 1.04405 0.759011 -31.5102 -19.3684
0.5 20 -0.11968 0.283454 -1.30687 1.15168 -29.9995 -20.2845
0.5 21 0.0501349 0.370286 0.896033 0.142658 -45.007 -19.0719
0.5 22 0.19425 0.321722 0.222391 -1.91405 -42.4888 -18.8336
0.5 23 0.384926 0.181816 -1.15727 -0.714477 -42.2745 -21.178
0.5 24 0.279101 -0.0919378 1.44575 -1.45322 -25.3293 -18.9188
0.6 0 -0.263213 -0.118886 -0.552243 -0.1218 -35.5727 -23.6372
0.6 1 -0.236798 -0.323779 -0.62317 1.17055 -44.5024 -24.9482
0.6 2 -0.140101 -0.201654 -0.173943 0.500893 -21.1768 -20.4462
0.6 3 0.00799154 -0.225702 0.386605 1.29083 -28.1363 -21.0752
0.6 4 -0.0862903 -0.334078 -0.400511 -0.329926 -18.4843 -24.0661
0.6 5 -0.244864 0.0594262 0.589185 -0.560904 -42.0189 -20.9458
0.6 6 -0.383141 -0.0272914 0.352961 0.317672 -47.202 -22.1925
0.6 7 0.0135605 -0.0694543 0.515951 0.311082 -27.0117 -18.0803
0.6 8 0.162431 -0.131976 -2.10545 0.175745 -55.1609 -21.2407
0.6 9 0.103347 -0.337411 -1.0114 -1.09974 -43.0697 -23.6651
0.6 10 -0.384918 0.181213 0.806604 0.907388 -52.6604 -24.578
0.6 11 -0.138407 -0.0401447 0.0376451 0.0383895 -46.0603 -17.9678
0.6 12 -0.0132757 0.0752606 -1.90692 1.25693 -19.0675 -17.1096
0.6 13 0.13295 0.00977355 1.52587 -0.700508 -16.386 -17.4267
0.6 14 0.271592 -0.309478 -0.637268 -0.126546 -38.6667 -22.4186
0.6 15 -0.208477 0.317204 0.427269 0.902012 -45.1582 -22.821
0.6 16 -0.137043 0.19257 -0.260263 1.49532 -38.8192 -18.9468
0.6 17 0.0592278 0.197855 0.871183 0.229386 -26.3376 -20.6464
0.6 18 0.225476 0.129605 -1.18117 0.00222649 -38.9865 -20.0452
0.6 19 0.284277 -0.0134514 0.139737 0.788613 -44.7527 -22.5857
0.6 20 -0.0201666 0.35244 0.810568 -0.846603 -34.148 -24.4344
0.6 21 0.125904 0.363486 1.70467 -0.257574 -27.283 -23.019
0.6 22 0.289461 0.308742 0.412563 0.917292 -46.5729 -22.9182
0.6 23 0.37937 0.136818 0.82068 -1.20101 -39.5279 -25.3327
0.6 24 0.355561 -0.142886 0.00795623 -0.979794 -27.0799 -22.4523
0.7 0 -0.322146 -0.147375 -0.508629 -0.358403 -34.631 -27.5252
0.7 1 -0.297496 -0.302357 0.311734 0.914361 -50.3834 -29.3459
0.7 2 -0.174688 -0.162381 -0.316126 0.462679 -36.8773 -23.267
0.7 3 -0.0014579 -0.215073 -0.746495 1.58088 -21.6269 -24.6107
0.7 4 -0.110778 -0.309965 -0.870195 -0.537584 -27.0848 -28.0375
0.7 5 -0.224524 0.096405 -0.43386 0.349224 -40.4131 -23.9739
0.7 6 -0.379595 0.0387734 -0.491479 -0.375452 -40.4259 -26.2293
0.7 7 0.0299813 -0.0775838 0.0396078 0.17669 -24.6566 -20.6428
0.7 8 0.156831 -0.139079 -0.564736 -0.440872 -48.6559 -24.7925
0.7 9 0.0638381 -0.341644 0.841495 -0.0848352 -23.0342 -27.8028
0.7 10 -0.286783 0.228262 -1.31619 0.419533 -37.1947 -28.7997
0.7 11 -0.143836 -0.0240971 -0.423126 0.716159 -32.1839 -20.6869
0.7 12 -0.0292604 0.0662016 -1.36865 -0.00845592 -22.8158 -20.4512
0.7 13 0.10926 0.043013 -0.475421 -0.22042 -14.6288 -20.3948
0.7 14 0.220541 -0.312247 0.322326 0.113278 -54.3405 -26.4305
0.7 15 -0.176513 0.361959 -0.269905 0.68445 -47.6359 -27.1706
0.7 16 -0.12133 0.213824 0.394662 0.0771919 -33.85 -22.9394
0.7 17 0.0578663 0.194712 -1.2467 -0.98369 -34.3963 -24.2318
0.7 18 0.219835 0.13329 1.13433 -0.301811 -22.5958 -23.4305
0.7 19 0.266375 -0.0295142 -0.743794 0.420175 -43.2158 -26.2524
0.7 20 -0.0223262 0.330362 0.307986 -0.50147 -47.8606 -27.9968
0.7 21 0.186957 0.292878 0.416201 -0.904919 -31.6334 -27.2479
0.7 22 0.328078 0.225167 0.214098 -0.108047 -34.1662 -27.2595
0.7 23 0.398451 0.0476669 0.737661 -1.14076 -44.3391 -29.5169
0.7 24 0.354282 -0.204041 -0.105066 -0.481329 -49.594 -26.2041
0.8 0 -0.403665 -0.159754 0.861227 -0.332837 -46.4083 -31.3622
0.8 1 -0.28299 -0.246127 -1.16906 -0.866204 -29.4618 -33.2719
0.8 2 -0.15221 -0.180559 -1.11576 -1.07804 -12.8366 -26.1689
0.8 3 0.0276641 -0.239262 1.28066 0.522858 -36.335 -26.6968
0.8 4 -0.0562207 -0.36652 -0.000241733 -0.436384 -47.228 -31.8962
0.8 5 -0.22925 0.123016 -0.237502 -0.241371 -28.9376 -27.4344
0.8 6 -0.398688 0.000120905 -0.235408 0.100276 -40.0657 -30.6553
0.8 7 -0.0451076 -0.0906238 0.650389 -1.27233 -14.8043 -22.872
0.8 8 0.15904 -0.172234 0.840134 1.4682 -41.23 -28.2159
0.8 9 0.0895473 -0.367748 0.302578 -0.253804 -37.3435 -31.7373
0.8 10 -0.301578 0.266055 0.174485 1.27224 -42.4899 -33.1669
0.8 11 -0.255331 -0.0184316 -0.912769 0.307333 -42.5538 -23.3352
0.8 12 -0.111554 0.0408668 0.289887 -0.121245 -26.4862 -22.1757
0.8 13 0.116429 -0.0342413 -0.515481 0.0097169 -17.7032 -23.1911
0.8 14 0.245937 -0.31759 1.73235 -1.0156 -32.6257 -30.2272
0.8 15 -0.160481 0.342188 0.485105 0.823781 -45.8668 -31.5367
0.8 16 -0.102002 0.197985 0.592159 0.504536 -30.52 -26.6065
0.8 17 0.0259306 0.139967 0.434393 0.436666 -29.0033 -27.0232
0.8 18 0.206599 0.116768 0.0383305 -0.581117 -27.7603 -26.4167
0.8 19 0.25755 -0.0453391 1.04594 1.56848 -20.7678 -30.3057
0.8 20 -0.000818707 0.334304 -0.612332 -1.69646 -56.8612 -32.3172
0.8 21 0.153225 0.258308 -0.168934 0.713864 -31.3356 -30.9877
0.8 22 0.315407 0.234617 -0.03715 0.222149 -41.0335 -31.3397
0.8 23 0.406648 -0.0438123 -0.534473 0.189865 -40.8227 -33.9152
0.8 24 0.320139 -0.170838 -1.30039 0.367405 -33.7219 -30.737
0.9 0 -0.292712 -0.090784 -0.185248 0.228511 -37.6164 -34.9409
0.9 1 -0.288313 -0.233147 -0.325479 1.09356 -42.5404 -37.344
0.9 2 -0.129452 -0.206798 -0.00820075 0.245586 -34.2776 -29.3756
0.9 3 0.0119748 -0.269015 0.426025 -1.35555 -37.3013 -30.3095
0.9 4 -0.0522332 -0.410105 -0.152622 -0.329876 -44.2958 -35.9989
0.9 5 -0.215902 0.0875276 0.767988 -0.236766 -41.8936 -30.6414
0.9 6 -0.383393 0.0833835 -0.177987 0.262502 -51.1389 -34.4503
0.9 7 -0.0178643 -0.117583 0.856004 -0.561182 -36.3359 -25.8251
0.9 8 0.144441 -0.15618 2.39996 -1.02674 -35.5303 -31.9133
0.9 9 0.126382 -0.379087 -1.51643 0.848186 -32.7999 -35.7665
0.9 10 -0.27449 0.291564 0.24896 -0.379807 -49.2097 -37.2577
0.9 11 -0.146731 -0.0467334 0.316136 -0.256861 -23.3354 -26.6046
0.9 12 -0.0451966 0.0533515 1.19813 0.875708 -11.0287 -25.0532
0.9 13 0.0997362 -0.019666 -0.148706 -0.495238 -5.49589 -25.9112
0.9 14 0.247063 -0.296552 0.1532 1.28068 -19.2885 -34.2522
0.9 15 -0.138532 0.365496 0.170323 0.0776492 -35.8743 -35.5836
0.9 16 -0.103782 0.180007 0.954267 -0.456364 -33.8758 -30.0098
0.9 17 0.044386 0.161933 -0.00684674 0.797007 -43.885 -30.4502
0.9 18 0.194505 0.0882784 1.48536 0.495446 -24.3035 -29.8711
0.9 19 0.234739 -0.0478191 0.946942 -1.23592 -12.9433 -33.1721
0.9 20 -0.00641115 0.303698 0.598556 -0.817354 -25.888 -35.8374
0.9 21 0.153166 0.333541 -0.056372 0.495805 -53.535 -34.5923
0.9 22 0.272246 0.229381 -0.512859 -0.765753 -45.9097 -35.3978
0.9 23 0.415159 -0.0388513 -0.149953 0.410178 -36.19 -38.0217
0.9 24 0.315566 -0.173867 -0.465529 0.565346 -44.7114 -34.9343
1 0 -0.28315 -0.0340437 0.700166 -0.894129 -13.3858 -38.6851
1 1 -0.268016 -0.172705 -0.357553 0.00241824 -20.7527 -41.5504
1 2 -0.131593 -0.207746 0.982824 -0.455072 -10.519 -32.8805
1 3 -0.00212797 -0.28125 0.29246 -0.169926 -44.3205 -33.5308
1 4 -0.167052 -0.375102 -2.29503 0.0145906 -49.6203 -40.2256
1 5 -0.190898 0.0794872 0.413035 0.0830793 -29.6251 -33.7026
1 6 -0.340749 0.0952874 -0.244639 0.258076 -28.0917 -38.6948
1 7 0.0163622 -0.0910321 -1.50347 0.392453 -30.0072 -29.2702
1 8 0.129802 -0.18123 -0.431978 1.11504 -20.6667 -35.783
1 9 0.135024 -0.341454 -0.44404 -1.06136 -54.8804 -39.3406
1 10 -0.234352 0.218695 1.12842 0.650655 -37.0778 -41.2247
1 11 -0.127184 -0.0559447 0.410716 -1.68509 -44.4877 -29.235
1 12 -0.0368931 0.0659542 -0.773631 -0.7752 -19.9786 -28.0239
1 13 0.110257 0.0175844 1.3155 -0.81398 -12.6232 -28.3047
1 14 0.296384 -0.311847 -0.517981 0.226623 -42.0522 -37.6244
1 15 -0.14174 0.331555 2.46149 2.17788 -24.3487 -39.1744
1 16 -0.0907208 0.202322 -0.253994 1.48634 -21.7131 -32.7329
1 17 0.0800738 0.157926 0.523691 -1.03779 -29.1893 -34.4856
1 18 0.221346 0.1138 -0.113169 1.17544 -30.6396 -32.7239
1 19 0.250525 -0.03192 -2.44746 0.155347 -39.8176 -35.9643
1 20 0.0216717 0.297675 0.189522 -1.49319 -40.9938 -39.2562
1 21 0.162818 0.321297 0.780376 -1.16959 -43.6082 -38.7323
1 22 0.293099 0.238404 0.933942 1.17031 -30.8452 -39.1208
1 23 0.426178 -0.0567498 -0.358869 -0.0675235 -40.4903 -41.7314
1 24 0.30447 -0.165437 -1.89582 0.190398 -42.4157 -38.2503
1.1 0 -0.316828 -0.00898955 0.597768 1.76013 -33.2278 -42.1461
1.1 1 -0.314689 -0.183872 0.25682 -0.161303 -51.6167 -45.2015
1.1 2 -0.169943 -0.205913 -0.391723 0.398551 -5.88125 -35.9575
1.1 3 0.00584726 -0.276913 0.0709908 0.943546 -28.5593 -37.31
1.1 4 -0.201686 -0.34234 -0.292384 -1.37587 -34.7455 -44.5783
1.1 5 -0.193452 0.0860336 -0.989586 -0.0397869 -20.365 -36.5113
1.1 6 -0.337666 0.154916 0.367359 0.597788 -29.58 -42.612
1.1 7 -0.0415343 -0.124107 -1.01692 0.719591 -35.5847 -32.0274
1.1 8 0.10262 -0.13984 -0.0826714 -0.0249261 -27.5039 -38.7377
1.1 9 0.138276 -0.357962 1.64048 0.393302 -40.4309 -43.2996
1.1 10 -0.197101 0.233138 0.597562 -1.65428 -40.1517 -45.3185
1.1 11 -0.178016 -0.0612321 -1.69808 0.220686 -14.9583 -31.8692
1.1 12 -0.0592521 0.0231771 0.289381 0.613194 -17.2646 -31.0553
1.1 13 0.0823313 0.000112268 -0.595815 -0.205715 -16.2179 -30.6109
1.1 14 0.310808 -0.334747 0.303344 -1.12435 -42.6853 -41.7635
1.1 15 -0.109479 0.353839 -1.28027 -0.814175 -49.3538 -43.2813
1.1 16 -0.0713305 0.16838 0.364398 0.435157 -19.1897 -36.3178
1.1 17 0.0701761 0.144937 1.56428 -2.14393 -20.9633 -37.6997
1.1 18 0.199691 0.080307 0.298839 -1.66453 -26.9642 -36.5566
1.1 19 0.258033 -0.0670322 0.261499 -0.281086 -47.1402 -39.0088
1.1 20 0.0563664 0.291801 2.62883 -0.167781 -38.3893 -42.5899
1.1 21 0.193418 0.240816 0.449742 -1.16825 -47.1737 -42.2672
1.1 22 0.328393 0.179203 -0.0807324 -0.697958 -41.041 -43.1348
1.1 23 0.404391 -0.0997281 1.89141 0.479908 -41.7022 -45.9815
1.1 24 0.229388 -0.212161 -1.39341 -0.392579 -34.4763 -41.5247
1.2 0 -0.368759 -0.00854079 -0.940041 -0.397432 -37.0722 -46.435
1.2 1 -0.302229 -0.154447 0.516682 0.858446 -44.4449 -49.5233
1.2 2 -0.134458 -0.1524 0.267456 0.963342 -26.4366 -38.6904
1.2 3 -0.0500888 -0.263302 -0.806737 -0.822771 -20.2617 -41.3033
1.2 4 -0.182979 -0.308566 -0.485651 -0.192502 -36.3046 -48.7331
1.2 5 -0.165093 0.0966767 -0.470241 -0.286752 -27.7643 -39.3646
1.2 6 -0.299274 0.15681 0.560402 0.302254 -32.8766 -46.7739
1.2 7 -0.0166381 -0.0699753 -0.719123 0.291929 -38.3841 -34.8858
1.2 8 0.0886643 -0.196984 -1.08106 -0.0878851 -28.5852 -41.7686
1.2 9 0.0908692 -0.342941 -0.276031 1.1338 -48.1317 -47.3979
1.2 10 -0.233341 0.289088 -0.531267 0.138511 -42.0108 -48.6382
1.2 11 -0.22278 -0.0392293 -0.166057 -0.764787 -21.6526 -35.3636
1.2 12 -0.0237734 0.0790748 0.441335 0.312483 -12.3168 -34.2298
1.2 13 0.113413 -0.015064 0.6785 -0.134739 -19.6714 -33.62
1.2 14 0.329632 -0.379863 -0.101527 0.0178287 -47.0413 -46.035
1.2 15 -0.017302 0.365393 0.383959 2.59441 -18.702 -47.3803
1.2 16 -0.0562799 0.217898 1.0112 0.762273 -31.7459 -39.86
1.2 17 0.0982154 0.145586 0.961513 -0.694391 -4.37894 -40.3955
1.2 18 0.229524 0.0674123 -0.854704 0.202937 -40.6617 -40.3418
1.2 19 0.218303 -0.117231 0.262893 -0.135707 -35.2155 -41.755
1.2 20 0.0986949 0.28806 0.68055 1.01109 -0.50026 -46.0668
1.2 21 0.235694 0.236177 -0.436012 -0.295931 -33.2839 -46.0654
1.2 22 0.37067 0.130391 0.669931 -0.403982 -36.1666 -46.7384
1.2 23 0.36651 -0.124172 0.911484 -1.58785 -37.831 -49.7592
1.2 24 0.237558 -0.260486 2.07036 -0.0770599 -29.1869 -44.4454
1.3 0 -0.40769 0.0211753 -0.580089 -0.515529 -33.2269 -50.6864
1.3 1 -0.344198 -0.119153 -2.12725 0.633704 -47.7627 -54.064
1.3 2 -0.182179 -0.163413 -0.479993 -1.26575 -30.8444 -41.0307
1.3 3 -0.0558608 -0.238782 0.361661 0.984749 -40.92 -44.6279
1.3 4 -0.266921 -0.291259 -1.00341 1.29051 -47.0477 -52.6505
1.3 5 -0.150061 0.144838 0.324279 1.10157 -26.8431 -41.8574
1.3 6 -0.299077 0.115195 -0.445283 -1.76174 -48.0606 -50.6318
1.3 7 -0.062102 -0.077918 1.11933 1.52774 -17.0351 -37.9678
1.3 8 0.0675909 -0.148927 -1.00078 0.303323 -31.916 -44.7972
1.3 9 0.076701 -0.310386 -1.56785 1.49867 -34.6698 -50.6365
1.3 10 -0.222189 0.274391 0.249833 0.812217 -51.0067 -53.386
1.3 11 -0.179581 -0.00224353 0.260786 0.377274 -32.096 -38.496
1.3 12 -0.0200898 0.0825743 -0.648786 -0.0790296 -18.3232 -36.8088
1.3 13 0.102318 -0.00780326 1.30421 -1.98359 -32.1942 -36.6862
1.3 14 0.227815 -0.37037 1.01429 -1.0035 -26.9228 -50.1784
1.3 15 -0.0107461 0.485442 0.749196 -1.5444 -51.0912 -51.4498
1.3 16 -0.0271759 0.241094 -0.32309 0.677073 -33.4522 -43.4499
1.3 17 0.102935 0.153453 -0.478369 0.746595 -22.8962 -44.0755
1.3 18 0.228483 0.0685502 -0.336724 0.344397 -35.793 -43.7207
1.3 19 0.231817 -0.0878913 -1.07206 -0.573293 -42.1977 -45.1308
1.3 20 0.103972 0.307071 -0.150976 0.245471 -47.1996 -50.0904
1.3 21 0.2302 0.230368 -0.561584 0.266631 -50.9207 -49.9166
1.3 22 0.370508 0.114675 0.559314 1.08912 -29.3366 -50.9672
1.3 23 0.342803 -0.196059 2.07857 -0.563654 -30.1851 -53.9954
1.3 24 0.200197 -0.228859 -1.54524 -0.457923 -15.8728 -47.7506
1.4 0 -0.400826 -0.00171719 1.77324 -0.518075 -37.1795 -54.7876
